Category 1, At what time of day did Abraham attack the men who captured Lot?,Night,Midday,Afternoon,After sunrise,Genesis,Genesis 14:15
Category 1,What did Abraham bring back after rescuing Lot from captivity?,Lot and his possessions,Lot and his wife only,Caravans of gold,The king of Sodom,Genesis,Genesis 14:16
Category 1,Which of these kings went to meet Abraham upon his return from rescuing Lot?,King of Sodom,King of Shinar,King of Ellasar,King of Elam,Genesis,Genesis 14:17
Category 1, Which of the following did King Melchizedek place before Abraham after Abraham’s return from rescuing Lot?,Bread,Milk,Roast calf,Butter,Genesis,Genesis 14:18
Category 1,Which of the following did King Melchizedek place before Abraham after Abraham’s return from rescuing Lot?,Wine,Milk,Goat meat,Fatted calf,Genesis,Genesis 14:18
Category 1,"Melchizedek, referred to in Genesis as the priest of the Most High God, was king of what city?",Salem,Sodom,Elam,Shinar,Genesis,Genesis 14:18
Category 1,Who is the first person referred to as a priest in the Bible?,Melchizedek,Aaron,Abraham,Moses,Genesis,Genesis 14:18
Category 1, Who blessed Abraham upon his return from rescuing Lot?,Melchizedek,King of Sodom,Lot,An angel,Genesis,Genesis 14:19
Category 1,What time of the day or night did God appear before Abraham on the plain of Mamre?,In heat,In the cool,Early Evening,Late at night,Genesis,Genesis 18:1 
Category 1, Which of the following men assisted Abraham in his rescue of Lot from an invading army?,Mamre the Amorite,King of Sodom,Laban the Syrian,King of Gomorrah,Genesis,Genesis 14:13
Category 1, To where did Abraham travel immediately upon leaving Egypt?,Bethel,Hebron,Damascus,Bethlehem,Genesis,Genesis 13:3
Category 1,Which of the following did Pharaoh give Abraham because of Sarah?,Manservants,Mules,Wives,Gold,Genesis,Genesis 12:16
Category 1,Which of the following did Pharaoh give Abraham because of Sarah?,Maidservants,Myrrh,Diamonds,Goats,Genesis,Genesis 12:16
Category 1,Which of the following did Pharaoh give Abraham because of Sarah?,Camels,Gold,Pigeons,Silver,Genesis,Genesis 12:16
Category 1,What did God do to Pharaoh and his house because he took Abraham’s wife?,Punished him,Nothing,Blessed him,Killed him,Genesis,Genesis 12:17
Category 1, Who asked Abraham: “What is this that thou hast done unto me? why didst thou not tell me that she was thy wife?”,Pharaoh,Lot,An angel,Melchizedek,Genesis,Genesis 12:18
Category 1,Who was asked: “What is this that thou hast done unto me? why didst thou not tell me that she was thy wife?”,Abraham,Lot,Jacob,Uriah,Genesis,Genesis 12:18
Category 1,Who did Abraham tell Pharaoh that Sarah was?,His sister,His daughter,His friend,His niece,Genesis,Genesis 12:19
Category 1, What did Pharaoh almost do because Abraham didn’t tell him Sarah was his wife?,Marry Sarah,Enslave Sarah,Sell Sarah,Kill Abraham,Genesis, Genesis 12:19
Category 1,What did Pharaoh ask Abraham to do after he discovered Sarah was Abraham’s wife?,Leave,Stay longer,Divorce Sarah,Buy her back,Genesis,Genesis 12:19
Category 1, What did Pharaoh allow Abraham to leave Egypt with?,All he had,Nothing,The clothes on his back,Some of his goods,Genesis,Genesis 12:20
Category 1, Who was with Abraham when he left Egypt?,Sarah,Isaac,Ishmael,His brother,Genesis,Genesis 13:1
Category 1,Who was with Abraham when he left Egypt?,Lot,Isaac,Ishmael,His brother,Genesis,Genesis 13:1
Category 1,"When he left Egypt, the Bible says Abraham was rich in which of the following?",Cattle,Camels,Diamonds,Slaves,Genesis,Genesis 13:2
Category 1, Which of the following words was used in Genesis 13 to describe the men of Sodom?,Wicked,Thieves,Hardhearted,Cunning,Genesis,Genesis 13:13
Category 1,Who did Abraham’s herdsmen have conflicts with after leaving Egypt?,Lot’s herdsmen,Canaanite herdsman,Perizzite herdsmen,Egyptian herdsmen,Genesis,Genesis 13:7
Category 1,What did Abraham bring back from his rescue of Lot that the king of Sodom told him to keep?,The goods he captured,The enemy he captured,Residents of Sodom,Slaves of Sodom,Genesis,Genesis 14:21
Category 1, Where did Lot choose to live when he separated from Abraham?,The plain of the Jordan,The valley of Shaveh,The valley of Gerar,The plain of Shinar,Genesis,Genesis 13:11
Category 1,What did Lot notice about the plain of Jordan that helped make him decide to settle there?,It was well watered,It was close to Egypt ,It had a great climate,It was unpopulated,Genesis,Genesis 13:10
Category 1," When Abram and Lot parted company, how did they decide who would get what land?",Lot chose first,Abraham chose first,They drew lots,God told them,Genesis,Genesis 13:9
Category 1,What is the reason Abraham gave Lot why there shouldn’t be conflict between them?,They were family,They liked each other,They needed each other,God told him,Genesis,Genesis 13:8
Category 1,"When he left Egypt, the Bible says Abraham was rich in which of the following?",Silver,Camels,Diamonds,Slaves,Genesis,Genesis 13:2
Category 1,"Who said: “Let there be no strife, I pray thee, between me and thee, and between my herdsmen and thy herdsmen; for we be brethren”?",Abraham,Lot,Jacob,Laban,Genesis,Genesis 13:8
Category 1,"When he left Egypt, the Bible says Abraham was rich in which of the following?",Gold,Camels,Diamonds,Slaves,Genesis,Genesis 13:2
Category 1, Why did Abraham and Lot decide to live in separate places?,Their flocks were too large,Differing religious beliefs,They didn’t like each other,Lot didn’t trust Abraham,Genesis,Genesis 13:6
Category 1,Which of the following did the Bible say that Lot had when he traveled with Abraham from Egypt?,Tents,Wives,Grain,Silver,Genesis,Genesis 13:4-5
Category 1,Which of the following did the Bible say that Lot had when he traveled with Abraham from Egypt?,Herds,Slaves,Silver,Precious stones,Genesis,Genesis 13:5
Category 1, Which of the following did the Bible say that Lot had when he traveled with Abraham from Egypt?,Flocks,Wives,Gold,Slaves,Genesis,Genesis 13:5
Category 1,"Immediately upon leaving Egypt, between what two places did Abraham settle?",Bethel and Hai,Hebron and Mamre,Jericho and Jordan River,Hobah and Damascus,Genesis,Genesis 13:3
Category 1," After separating from Abraham, Lot pitched his tent facing what city?",Sodom,Gomorrah,Nineveh,Jericho,Genesis,Genesis 13:12
Category 1,"To whom was it said: “Let there be no strife, I pray thee, between me and thee, and between my herdsmen and thy herdsmen; for we be brethren”?",Lot,Abraham,Jacob,Laban,Genesis,Genesis 13:8
Category 1, At what age did God say boys should be circumcised?,8 days,2 Weeks,7 Days,30 days,Genesis,Genesis 17:12
Category 1,Who was the first woman in the bible told the gender of her child before its birth?,Hagar,Eve,Sarah,Elizabeth,Genesis,Genesis 16:11
Category 1," Of whom did the angel of God prophesy: “he will be a wild man; his hand will be against every man, and every man's hand against him”?",Ishmael,Esau,Cain,Nimrod,Genesis,Genesis 16:12
Category 1,"What is the name of the well where an angel spoke to Hagar, Sarah’s maid?",Beerlahairoi,Lahairo,Esek,Sitnah,Genesis,Genesis 16:14
Category 1,Who was Abraham’s firstborn son?,Ishmael,Isaac,Jacob,Esau,Genesis,Genesis 16:15
Category 1,"Who was the father of Ishmael, son of Hagar?",Abraham,Haran,Jacob,Lot,Genesis,Genesis 16:15
Category 1,Who was the mother of Ishmael?,Hagar,Sarah,Rebekah,Leah,Genesis,Genesis 16:15
Category 1, How old was Abraham when Ishmael was born?,86,99,75,80,Genesis,Genesis 16:16
Category 1,How old was Abraham when God changed his name?,99,75,86,80,Genesis,Genesis 16:17
Category 1, What was Abraham’s original name?,Abram,Terah,Abimelech,Melchizedek,Genesis,Genesis 17:5 
Category 1,"Who did God tell: “I will make nations of thee, and kings shall come out of thee”?",Abraham,Isaac,Ishmael,Jacob,Genesis,Genesis 17:6
Category 1," In Genesis, what land did God promise Abraham and his descendants?",Canaan,Gerar,Samaria,Syria,Genesis, Genesis 17:8
Category 1,"In Genesis, how long did God promise Abraham that he and his descendants would possess Canaan?",Forever,Forty years,Two centuries,One millennium ,Genesis,Genesis 17:8 
Category 1,To whom did Abraham pay tithes?,Melchizedek,King of Sodom,Pharaoh,King of Shinar,Genesis,Genesis 14:20
Category 1,What ancient Israelite practice was a token of God’s covenant with Abraham and his descendants?,Circumcision,Animal sacrifice,Keeping the Sabbath,Tithing,Genesis,Genesis 17:10
Category 1,"Who told Hagar, Sarah’s maid: “Return to thy mistress, and submit thyself under her hands”?",An angel,Abraham,Abraham’s steward,Pharaoh,Genesis,Genesis 16:9
Category 1, Which of the following did God tell Abraham had to be circumcised?,All men born in his house,All women born in his house,All men and women born in his house,Abraham and sons only,Genesis,Genesis 17:13
Category 1,Which of the following did God tell Abraham had to be circumcised?,All male slaves he purchased,All women born in his house,All men and women born in his house,Abraham and sons only,Genesis,Genesis 17:13
Category 1, What was Sarah’s name before God changed it?,Sarai,Sapphira,Sela,Sherah,Genesis,Genesis 17:15
Category 1, Which of these is not a name for Abraham’s first wife?,Sarrah,Sarah,Sarai,Sara,Genesis,Genesis 17:15
Category 1,Which of the following did Abraham do when God told him Sarah would have a child?,Fell on his face,Praised God,Sang for joy,Ran to tell his wife,Genesis,Genesis 17:17
Category 1,Which of the following did Abraham do when God told him Sarah would have a child?,Laughed in his heart,Believed instantly,Questioned God,Was elated,Genesis,Genesis 17:17
Category 1,How old was Sarah when God told her that she would have a child?,90,75,40,65,Genesis,Genesis 17:17 
Category 1,Who is the second child named before his birth?,Isaac,Ishmael,Samson,Lamech,Genesis,Genesis 17:19
Category 1,Who named Isaac?,God,Abraham,Sarah,Lot,Genesis,Genesis 17:19
Category 1,Who did God say would beget twelve princes?,Ishmael,Isaac,Jacob,Seth,Genesis,Genesis 17:20
Category 1, Which father and son were circumcised the same day?,Abraham and Ishmael,Abraham and Isaac,Isaac and Esau,Jacob and Reuben,Genesis,Genesis 17:23
Category 1, How old was Abraham when he was circumcised?,90,110,99,80,Genesis,Genesis 17:24
Category 1, How old was Ishmael when he was circumcised?,13 years,21 years,8 days,7 days,Genesis,Genesis 17:25
Category 1, To whom did God introduce the practice of circumcision?,Abraham,Noah,Moses,Adam,Genesis,Genesis 17:9
Category 1, What was the name of Abraham’s wife Sarah’s handmaid?,Hagar,Tamar,Leah,Hannah,Genesis,Genesis 16:1
Category 1," Who did Abraham tell: “I will not take from a thread even to a shoelatchet, and that I will not take any thing that is thine, lest thou shouldest say, I have made Abram rich”?",King of Sodom,King of Salem,King of Gomorrah,King of Shinar,Genesis,Genesis 14:23
Category 1, Which of these men did not fight with Abraham when he rescued Lot?,Ishmael,Aner,Eshcol,Mamre,Genesis,Genesis 14:24
Category 1," Finish this statement by God to Abraham: “I am thy shield, and thy exceeding great…”",Reward,Protection,God,Lifesaver,Genesis,Genesis 15:1
Category 1," Who asked God: “what wilt thou give me, seeing I go childless, and the steward of my house is this Eliezer of Damascus?”",Abraham,Isaac,Hannah,Manoah,Genesis,Genesis 15:2
Category 1, Which of these men was the steward of Abraham’s household?,Eliezer,Aner,Eshcol,Mamre,Genesis,Genesis 15:2
Category 1,Where was the steward of Abraham’s household from?,Syria,Egypt,Canaan,Babylon,Genesis,Genesis 15:2
Category 1,"Who said to God: “Behold, to me thou hast given no seed: and, lo, one born in my house is mine heir”?",Abraham,Isaac,Adam,Job,Genesis,Genesis 15:3
Category 1, Who did God tell that his descendants would be as numerous as the stars?,Abraham,Adam,Noah,David,Genesis,Genesis 15:5
Category 1, What did Genesis 15 say that Abraham did that was counted as righteousness?,Believed God,Built and altar,Paid tithes,Rescued Lot,Genesis,Genesis 15:6
Category 1," Who did God tell: “I am the LORD that brought thee out of Ur of the Chaldees, to give thee this land to inherit it”?",Abraham,Isaac,Jacob,Lot,Genesis,Genesis 15:7
Category 1, Who asked God for a sign that he would inherit the land God promised?,Abraham,Isaac,Moses,Jacob,Genesis,Genesis 15:8
Category 1," Who did God tell: “Know of a surety that thy seed shall be a stranger in a land that is not theirs, and shall serve them; and they shall afflict them four hundred years”?",Abraham,Ham,Jacob,Joseph,Genesis,Genesis 15:13
Category 1, What did God promise Abraham that his descendants would leave with after hundreds of years of slavery?,Great substance,A large population,Many slaves,Great skills,Genesis,Genesis 15:14
Category 1,Who is the first child in the bible named before his birth?,Ishmael,Isaac,Cain,John the Baptist,Genesis,Genesis 16:11
Category 1,"To whom was it said: “My wrong be upon thee: I have given my maid into thy bosom; and when she saw that she had conceived, I was despised in her eyes”?",Abraham,Isaac,Jacob,Lot,Genesis,Genesis 16:5
Category 1,What did God do on the seventh day of creation?,He rested,He made man,He planted the Tree of Life,He made Eve,Genesis,Genesis 2:2
Category 1," Who asked Hagar, Sarah’s maid, “whence camest thou, and whither wilt thou go?”",An Angel,Abraham,Sarah,King of Sodom,Genesis,Genesis 16: 8
Category 1,Where was Hagar found when she tried to escape the anger of her mistress Sarah?,At a fountain in the wilderness,At a fountain in Sodom,At a fountain in Egypt,At a fountain in Damascus,Genesis,Genesis 16:7
Category 1, Who found Hagar when she tried to escape the anger of her mistress Sarah?,An angel,Abraham,Abraham’s steward,Sarah,Genesis,Genesis 16:7
Category 1,What did a pregnant Hagar do when her mistress Sarah treated her badly?,Run away,Fight back,Ignore her,Seek Abraham’s help,Genesis,Genesis 16:6
Category 1,Who did God tell: “thou shalt go to thy fathers in peace; thou shalt be buried in a good old age”?,Abraham,Methuselah,Noah,Enoch,Genesis,Genesis 15:15
Category 1, What did Abraham tell Sarah to do with her pregnant handmaid Hagar?,Whatever she wanted,Kill her,Sell her,Leave her alone,Genesis,Genesis 16:6
Category 1," Who did God tell, “Unto thy seed have I given this land, from the river of Egypt unto the great river, the river Euphrates”?",Abraham,Isaac,Lot,Jacob,Genesis,Genesis 15:18
Category 1," Who said: “My wrong be upon thee: I have given my maid into thy bosom; and when she saw that she had conceived, I was despised in her eyes”?",Sarah,Rebekah,Leah,Rachel,Genesis,Genesis 16:5
Category 1,How did Hagar view her mistress Sarah after she got pregnant?,She despised her,She loved her more,She envied her,She wished her dead,Genesis,Genesis 16:4
Category 1,How long was Abraham living in Canaan when Sarah gave him Hagar as a wife?,10 years,5 years,20 years,3 years,Genesis,Genesis 16:3
Category 1," Who said, “Behold now, the LORD hath restrained me from bearing: I pray thee, go in unto my maid; it may be that I may obtain children by her”?",Sarah,Rachel,Rebekah,Hannah,Genesis,Genesis 16: 2
Category 1,"What was the nationality of Hagar, the handmaid of Abraham’s wife Sarah?",Egyptian,Lebanon,Syrian,Persia,Genesis,Genesis 16:1
Category 1," Who did the angel of God tell, “I will multiply thy seed exceedingly, that it shall not be numbered for multitude”?",Hagar,Abraham,Isaac,Sarah,Genesis,Genesis 16: 10
Category 1,"How did Sarah treat her maid Hagar, who was pregnant with Abraham’s child?",Badly,Well,With deference,With great care,Genesis,Genesis 16:6
Category 1,"How old was Seth, the son of Adam and Eve, when he died?",912,969,950,930,Genesis,Genesis 5:8
Category 1,What was the name of Adam and Eve’s third son?,Seth,Abel,Enos,Irad,Genesis,Genesis 4:25
Category 1,Why did Adam and Eve name their son Seth?,He replaced Abel,He was their third child,God gave them the name,He was a child of sorrows,Genesis,Genesis 4:25
Category 1,What was the name of Seth’s first son?,Enos,Jared,Mahalaleel,Cainan,Genesis,Genesis 4:26
Category 1,Who was Enos’ grandfather?,Adam,Noah,Esau,Cain,Genesis,Genesis 4:26
Category 1,Which of the following was an uncle of Enos?,Cain,Jared,Isaac,Enoch,Genesis,Genesis 4:26
Category 1,Which of the following was an uncle of Enos?,Abel,Jared,Abraham,Ham,Genesis,Genesis 4:26
Category 1,How old was Adam when he had Seth?,130,150,210,95,Genesis,Genesis 5:3
Category 1,How old was Seth when Adam died,800,678,549,840,Genesis,Genesis 5:4
Category 1,Who is the fourth oldest man who ever lived?,Adam,Cainan,Seth,Cain,Genesis,Genesis 5:5
Category 1,How old was Adam at the time of his death?,930,910,980,845,Genesis,Genesis 5:5
Category 1,"Who was the father of Enos, a grandson of Adam?","Seth	",Abel,Mahalaleel,Cain,Genesis,Genesis 5:6
Category 1,How old was Seth when he had Enos?,105,205,55,320,Genesis,Genesis 5:6
Category 1,Who was the second oldest man who ever lived?,Jared,Mahalaleel,Methuselah,Noah,Genesis,Genesis 5:20
Category 1,How old was Enos when his father Seth died?,807,645,784,27,Genesis,Genesis 5:7
Category 1,Who is the second person identified as killing a man in the Bible?,Lamech,Cain,Moses,Joshua,Genesis,Genesis 4:23
Category 1,"How old was Enos, son of Seth, when he had Cainan?",90,120,55,170,Genesis,Genesis 5:9
Category 1,"How long did Enos, son of Seth, live after he had Cainan?",815,750,650,110,Genesis,Genesis 5:10
Category 1,"How old was Enos, son of Seth, at the time of his death?",905,870,855,750,Genesis,Genesis 5:11
Category 1,"How old was Cainan, the grandson of Seth, when he had Mahalaleel?",70,50,124,107,Genesis,Genesis 5:12 
Category 1,How old was Mahalaleel when his father Cainan died?,840,620,754,819,Genesis,Genesis 5:13
Category 1,"How old was Cainan, the grandson of Seth, at the time of his death?",910,840,969,750,Genesis,Genesis 5:14
Category 1,Who is the sixth oldest man who ever lived?,Cainan,Enos,Seth,Adam,Genesis,Genesis 5:14
Category 1,"How old was Mahalaleel, Seth’s great-grandson, when he had Jared?",65,80,45,57,Genesis,Genesis 5:15
Category 1,"How old was Jared, Seth’s great-great-grandson, when his father Mahalaleel died?",830,750,810,645,Genesis,Genesis 5:16
Category 1,"How old was Mahalaleel, Seth’s great-grandson, when he died?",895,785,860,740,Genesis,Genesis 5:17
Category 1,Who is the eighth oldest man who ever lived?,Mahalaleel,Enos,Moses,Abraham,Genesis,Genesis 5:17
Category 1,How old was Jared when he had his son Enoch?,162,103,67,210,Genesis,Genesis 5:18
Category 1,Which of these was not an instruction from God to Adam and Eve?,Kill animals for food,Replenish the earth,Subdue the earth,Multiply,Genesis,Genesis 1:28
Category 1,How many years did Seth live after he had Enos?,807,580,801,650,Genesis,Genesis 5:6
Category 1,Who was Cain’s firstborn son?,Enoch,Enos,Nimrod,Irad,Genesis,Genesis 4:18
Category 1,Who was the first murder victim?,Abel,Seth,Cain,Enoch,Genesis,Genesis 4:8
Category 1,"Who asked: “Where is Abel, thy brother?”",God ,Adam,Eve,Cain,Genesis,Genesis 4: 9
Category 1,Who was asked the question: “Am I my brother's keeper?”,God,Adam,Cain,Eve,Genesis,Genesis 4:9
Category 1,Who asked: “Am I my brother's keeper?”,Cain,Reuben,Esau,Judas,Genesis,Genesis 4:9
Category 1,"Whose blood did God say, “crieth unto me from the ground”?",Abel,Jesus,Stephen,Uriah the Hittite,Genesis,Genesis 4:10
Category 1,Who said these words: “now art thou cursed from the earth”?,God,Jacob,Noah,Isaac,Genesis,Genesis 4:11
Category 1,To whom were these words said: “now art thou cursed from the earth”?,Cain,Ham,Reuben,Judas,Genesis,Genesis 4:11
Category 1,"To whom were these words said: “When thou tillest the ground, it shall not henceforth yield unto thee her strength; a fugitive and a vagabond shalt thou be in the earth”?",Cain,Adam,Ham,Judas,Genesis,Genesis 4:12
Category 1,"Who told God, “My punishment is greater than I can bear”?",Cain,Judas,Ham,Pharaoh,Genesis,Genesis 4:13
Category 1,"Finish this statement by Cain: “Behold, thou hast driven me out this day from the face of the earth; and from thy face shall I be…”",Hid,Ashamed,Condemned,Driven,Genesis,Genesis 4:14
Category 1,"After God announced Cain’s punishment for killing Abel, what did Cain tell God he feared?",Someone would kill him,He would be damned forever,His vegetables wouldn’t grow,His parents would hate him,Genesis,Genesis 4:14
Category 1,What did God do to stop Cain from being killed?,He put a mark on him,He made him immortal,He hid him away from people,He sent him to a faraway place,Genesis,Genesis 4:15
Category 1,How many times over did God say he would punish anyone who killed Cain?,Sevenfold,Zero,Fivefold,Hundredfold,Genesis,Genesis 4:15
Category 1,"How many times over did Lamech, a descendant of Cain, say he would be avenged if he were murdered because he had killed a young man?",77,Zero,7,10,Genesis,Genesis 4:23
Category 1,"Which of the following was a wife of Lamech, a descendant of Cain?",Adah,Delilah,Naamah,Tamar,Genesis,Genesis 4:19
Category 1,Who lived for 962 years?,Jared,Methuselah,Noah,Enosh,Genesis,Genesis 5:20
Category 1,Who is the first harpist named in the bible?,Jubal,Abel,David,Enosh,Genesis,Genesis 4:21
Category 1,What was the name of the woman whose son was called the father of those who play the harp?,Adah,Naamah,Zillah,Keturah,Genesis,Genesis 4:20
Category 1,Who was called the father of those who play the harp?,Jubal,Abel,David,Enosh,Genesis,Genesis 4:21
Category 1,Who was called the father of those who dwell in tents?,Jabal,Jubal,Cain,Abraham,Genesis,Genesis 4:20
Category 1,Where did Cain go after killing Abel?,Land of Nod,Land of Ur,Canaan,Plain of Shinar,Genesis,Genesis 4:16
Category 1,"Which of the following was a wife of Lamech, a descendant of Cain?",Zillah,Naamah,Tamar,Keturah,Genesis,Genesis 4:19
Category 1,What was the name of the city Cain built?,Enoch,Nineveh,Rehoboth,Sodom,Genesis,Genesis 4:17
Category 1,Who was the first person identified as a bigamist in the Bible?,Lamech,Abraham,Isaac,Moses,Genesis,Genesis 4:19
Category 1,Which of the following was a great-great-great-grandson of Cain?,Lamech,Methusael,Mehujael,Irad,Genesis,Genesis 4:18
Category 1,Which of the following was a great-great-grandson of Cain?,Methusael,Mehujael,Irad,Lamech,Genesis,Genesis 4:18
Category 1,Which of the following was a great-grandson of Cain?,Mehujael,Irad,Methusael,Lamech,Genesis,Genesis 4:18
Category 1,Which of the following was a grandson of Cain?,Irad,Mehujael,Methusael,Lamech,Genesis,Genesis 4:18
Category 1,"Why did Lamech, a descendant of Cain, say he killed a young man?",The man wounded him,The man stole from him,The man was a son of an enemy,He didn’t like the man,Genesis,Genesis 4:23
Category 1,Who was the mother of the man called the father of those who dwell in tents?,Adah,Zillah,Naamah,Tamar,Genesis,Genesis 4:20
Category 1,"How many people, including Noah, entered the ark?",8,12,6,7,Genesis,Genesis 6:18
Category 1,"When God decided to destroy the earth with a flood, who found grace in God’s sight?",Noah,Moses,Abraham,Noah’s wife,Genesis,Genesis 6:8
Category 1,"Finish this verse in Genesis chapter 6: “Noah was a just man and perfect in his generations, and Noah…”",Walked with God,Begat five sons,Delighted not in the world,Was a mighty warrior,Genesis,Genesis 6:9
Category 1,"Finish this verse: “The earth also was corrupt before God, and the earth was filled with…”",Violence,Licentiousness ,Greed ,Viciousness,Genesis,Genesis 6:11
Category 1,"Who did God tell, “The end of all flesh is come before me…I will destroy them with the earth”?",Noah ,John the Revelator,Daniel,Lot,Genesis,Genesis 6: 13
Category 1,Who told Noah to build an ark?,God,No one,His wife,His neighbors,Genesis,Genesis 6:14
Category 1,What kind of wood did God tell Noah to use in making the ark?,Gopher,Cedar,Mahogany,Pine,Genesis,Genesis 6:14
Category 1,What specific instruction did God give Noah in sealing the ark?,Coat it with pitch on the inside and outside,Coat it with pitch on the outside only,Coat it with pitch on the inside only,Use a special technique to join the wood,Genesis,Genesis 6:15
Category 1,How long was the ark?,300 cubits,405 cubits,255 cubits,375 cubits,Genesis,Genesis 6:15
Category 1,How wide was the ark?,50 cubits,75 cubits,120 cubits,60 cubits,Genesis,Genesis 6:15
Category 1,How high was the ark?,30 cubits,50 cubits,40 cubits,25 cubits,Genesis,Genesis 6:15
Category 1,"When God instructed Noah how to build the ark, how many stories did he say it should be?",3,1,2,0,Genesis,Genesis 6:16
Category 1,What was the size of the window in the ark?,1 cubit ,3 cubits ,_ cubit,2 cubits,Genesis,Genesis 6:16
Category 1,Who was the father of Enoch?,Jared,Enos,Lamech,Seth,Genesis,Genesis 5: 18
Category 1,Finish this statement God made to Noah: “But with thee will I establish my…”,Covenant,Might,Control,Omnipotence,Genesis,Genesis 6:18
Category 1,Which of the following did God specifically say he would destroy with the flood?,Beasts of the field,Plant life,Whales,Fish without scales,Genesis,Genesis 6:7
Category 1,How many women were in the ark?,4,3,2,6,Genesis,Genesis 6:18
Category 1,How many men were in the ark?,4,3,5,6,Genesis,Genesis 6:18
Category 1," What did King Abimelech say would be done to anyone who touched Isaac’s wife, Rebekah?",They would be executed,They would be enslaved,They would be imprisoned,They would be driven from the kingdom,Genesis,Genesis 26:11
Category 1, Which famous biblical figure farmed in Gerar and received a hundredfold harvest?,Isaac,Abraham,Jacob,Noah,Genesis,Genesis 26:12
Category 1," Who does this text refer to: “And the man waxed great, and went forward, and grew until he became very great”?",Isaac,Jacob,Abraham,Joseph,Genesis,Genesis 26:13
Category 1, Which of the following was among the reasons the Philistines envied Isaac?,He had flocks,He had diamonds,He had gold,He had silver,Genesis,Genesis 26:14
Category 1,Which of the following was among the reasons the Philistines envied Isaac?,He had herds,He had many wells,He had many wives,He had gold,Genesis,Genesis 26:14
Category 1,Which of the following was among the reasons the Philistines envied Isaac?,He had many servants,He had many wives,He had many children,He had many wells,Genesis,Genesis 26:14
Category 1," After the death of Abraham, what did the Philistines do to wells dug by his servants?",Filled them with earth,Expanded them,Put vineyards around them,Took them over,Genesis,Genesis 26:15
Category 1, Why did King Abimelech ask Isaac to leave Gerar?,He was too prosperous,He was too violent,He had too many wives,His God was different,Genesis,Genesis 26:16
Category 1," When King Abimelech asked Isaac to leave his city, where did Isaac settle?",Valley of Gerar,Valley of Haran,Ur,Syria,Genesis,Genesis 26:17
Category 1, Why did Isaac have to re-dig wells dug in the days of his father?,Philistines stopped them up,They filled in naturally,They were poorly dug originally,The water was dirty,Genesis,Genesis 26:18
Category 1, How did Isaac name the wells dug by his father’s servants in the valley of Gerar?,Reused old names,Used the names of his wives,Used the names of his children,Used names of nearby towns,Genesis,Genesis 26:18
Category 1,How did God tell Noah he would destroy all life?,With a flood,With fire,With strong winds,With brimstone,Genesis,Genesis 6:17
Category 1,How many sons did Noah have?,Three,Six,Two,Four,Genesis,Genesis 5:32
Category 1,How old was Jared at the time of his death?,962,969,850,910,Genesis,Genesis 5:20
Category 1,Who was the father of Methuselah?,Enoch,Jared,Enos ,Lamech,Genesis,Genesis 5:21
Category 1,How old was Enoch when he had Methuselah?,65,155,174,90,Genesis,Genesis 5:21
Category 1,How long did Enoch live on earth?,365,456,563,120,Genesis,Genesis 5:23
Category 1,What happened to Enoch when he was 365 years old?,God took him ,He died,He had his first child,He took a second wife,Genesis,Genesis 5:24
Category 1,"How was the oldest man who ever lived related to Lamech, the ninth oldest man?",Lamech’s father,Lamech’s brother,Lamech’s son,Lamech’s first cousin,Genesis,Genesis 5:25
Category 1,How long did Lamech live?,777 years,820 years,902 years,640 years,Genesis,Genesis 5:25
Category 1,Who was the father of Lamech?,Methuselah,Cain,Enoch,Enos,Genesis,Genesis 5:25
Category 1,How old was Methuselah when he had Lamech?,187,55,280,165,Genesis,Genesis 5:25
Category 1,Who was the oldest man who ever lived?,Methuselah,Adam,Cain,Mahalaleel,Genesis,Genesis 5:27
Category 1,How old was Methuselah when he died?,969,995,1012,950,Genesis,Genesis 5:27
Category 1,Who was the father of Noah?,Lamech,Jared,Enoch,Methuselah,Genesis,Genesis 5:28
Category 1,How old was Lamech when he had Noah?,182,155,190,78,Genesis,Genesis 5:28
Category 1,Which of the following did God specifically say he would destroy with the flood?,Fowl of the air,Plant life,Sharks,Fish without scales,Genesis,Genesis 6:7
Category 1,Which of the following does Genesis 6 say of the “sons of God”?,They found the daughters of men attractive,They found the daughters of men repulsive,They despised the daughters of men,They found the daughters of men annoying,Genesis,Genesis 6:2
Category 1,What did Cain and Abel do after they both made offerings to God?,Talked,Argued fiercely,Ignored each other,Went their separate ways,Genesis,Genesis 4:8
Category 1,Which of the following did God specifically say he would destroy with the flood?,Man,Plant life,Whales,Fish with scales,Genesis,Genesis 6:7
Category 1,"Before the flood, man’s bad behavior made God do this?",Regret making man,Be pleased with his creation,Rejoice over making man,Desire to make more men,Genesis,Genesis 6:6
Category 1,"Before the flood, what was it about men’s thoughts that grieved God?",They were continually evil,They were sometimes evil,They were too focused on God,They were self-righteous,Genesis,Genesis 6:5
Category 1,"Before the flood, God said this behavior of man was “great in the earth”?",His wickedness,His kindness,His lovingness,His helpfulness,Genesis,Genesis 6:5
Category 1,"Whose father said this of him: “This same shall comfort us concerning our work and toil of our hands, because of the ground which the LORD hath cursed”?",Noah,Seth,Abel,Enoch,Genesis,Genesis 5:29
Category 1,"In Genesis chapter 6, how long a lifespan did God set for man?",120 years ,75 years,900 years,70 years,Genesis,Genesis 6:3
Category 1,How old was Noah when his father died?,595,600,450,375,Genesis,Genesis 5:30
