Category 4,Isaiah 11:8 states that the child will play with what dangerous animal?,Asp,Crocodile,Wolf,Griffon,Isaiah,Isaiah 11:8
Category 4,Which prophetic book calls on old men to hear its message?,Joel,Revelation,Daniel,Micah,Joel,Joel 1:2
Category 4,Which prophetic book of the bible asks “all ye inhabitants of the land” to listen to its message?,Joel,Ezekiel,Daniel,Nahum,Joel,Joel 1:2
Category 4,"Finish this verse in Joel: “Tell ye your children of it, and let your children tell their children, and their children…”",Another generation,Their children,Of generations to come,Unto many generations,Joel,Joel 1:3
Category 4,"According to the prophet Joel, what ate the things left behind by the palmerworm?",Locust,Cankerworm,Rat,Caterpillar,Joel,Joel 1:4
Category 4,"According to the prophet Joel, what ate the things left behind by the Locust?",Cankerworm,Palmerworm,Caterpillar,Moth,Joel,Joel 1:4
Category 4,"According to the prophet Joel, what ate the things left behind by the Cankerworm?",Caterpillar,Ant,Weevil,Moth,Joel,Joel 1:4
Category 4,"Who did the prophet Joel call on to awake, weep and howl?",Drunkards,Fathers,Mothers,Priests,Joel,Joel 1:5
Category 4,What does the prophet Joel say “is cut off” from the mouths of those he addresses?,New wine,The law,Prophecy,Wisdom,Joel,Joel 1:5
Category 4,Which of the following words does Joel use to describe the invading army devastating his land?,Strong,Weak,Wicked,Cowardly,Joel,Joel 1:6
Category 4,How does Joel describe the size of the invading army devastating his land?,Without number,"10,000 strong","5,000 strong","15,000 strong",Joel,Joel 1:6
Category 4,Which of the following does the prophet Joel say the invading army devastating his land possesses?,Teeth of a lion,Teeth of a bear,Teeth of a dog,Teeth of a man,Joel,Joel 1:6
Category 4,What does the prophet Joel say an invading army has done to the vines?,Laid them waste,Protected their fruit,Left them alone,Watered them,Joel,Joel 1:7
Category 4,What does the prophet Joel say an invading army has done to the bark of the fig tree?,Stripped it,Left marks on it,Left it alone,Barely touched it,Joel,Joel 1:7
Category 4,What does the prophet Joel say an invading army has done to the branches of the fig trees?,Made them white,Left them alone,Barely touched them,Made them black,Joel,Joel 1:7
Category 4,"In the book of Joel, the people are told to lament like which of these from the devastation of an invading army?",A virgin girded in sackcloth,A woman for her dead son,A woman for a stillborn,A virgin with no potential suitor,Joel,Joel 1:8
Category 4,In the book of Joel which of these is said to be “cut off from the house of the LORD”?,Meat offering,The priests,The people,The golden vessels,Joel,Joel 1:9
Category 4,In the book of Joel which of these is said to be “cut off from the house of the LORD”?,Drink offering,Judah,Israel,Gifts,Joel,Joel 1:9
Category 4,"In the book of Joel, when the meat and drink offerings are cut off what do the priests do?",Mourn,Rejoice,Wear sackcloth,Kill themselves,Joel,Joel 1:9
Category 4,"In which prophetic book is this verse found: “The field is wasted, the land mourneth; for the corn is wasted: the new wine is dried up, the oil languisheth”?",Joel,Amos,Obadiah,Malachi,Joel,Joel 1:10
Category 4,"In the book of Joel, why are the husbandmen told to be ashamed for the wheat and the barley?",The harvest is perished,The planting season is missed,There too few reapers,There are no seeds,Joel,Joel 1:11
Category 4,"In the first chapter of Joel, what are vinedressers told to do because of the devastation of an invading army?",Howl,Pray,Take up arms,Hide,Joel,Joel 1:11
Category 4,Which of these trees is mentioned in the first chapter of Joel?,Fig,Maple,Walnut,Peach,Joel,Joel 1:12
Category 4,Which of these trees is mentioned in the first chapter of Joel?,Pomegranate,Olive,Persimmon,Cranberry,Joel,Joel 1:12
Category 4,Which of these trees is mentioned in the first chapter of Joel?,Apple,Pear,Tamarind,Holly,Joel,Joel 1:12
Category 4,Which of these trees is mentioned in the first chapter of Joel?,Palm,Persimmon,Crabapple,Oak,Joel,Joel 1:12
Category 4,"In the first chapter of Joel, what is the state of all the trees of the field?",Withered,Sprouted,Heavy with fruit,Did not blossom,Joel,Joel 1:12
Category 4,"In the first chapter of Joel, what is withered like the trees of the field?",Men’s joy,Men’s hearts,Men’s mind,Men’s courage,Joel,Joel 1:12
Category 4,What does the book of Joel call on priests to do because of the meat offering being withheld?,Gird themselves,Pray ceaselessly,Repent,Leave the priesthood,Joel,Joel 1:13
Category 4,What does the book of Joel call on priests to do because of the meat offering being withheld?,Lament,Rejoice,Sing ,Dance,Joel,Joel 1:13
Category 4,What does the book of Joel call on priests to do because of the meat offering being withheld?,Lie all night in sackcloth,Lie all night in misery,Lie all night in ashes,Lie all night in sorrow,Joel,Joel 1:13
Category 4,In the first chapter of Joel what are the inhabitants of the land told to do?,Sanctify a fast,Rejoice in God’s blessings,Build a wall,Preach the word,Joel,Joel 1:14
Category 4,In the first chapter of Joel what are the inhabitants of the land told to do?,Call a solemn assembly,Band together,Gather the harvest into barns,Leave the ground fallow,Joel,Joel 1:14
Category 4,"In the first chapter of Joel, what does the prophet say shall come “as a destruction from the Almighty”?",The day of the Lord,The devastation of the temple,The invasion of Judah,The captivity of Israel,Joel,Joel 1:15
Category 4,"In the first chapter of Joel, what does the prophet say is cut off before our eyes?",The meat ,The fruit,The wheat,The barley,Joel,Joel 1:16
Category 4,"In the first chapter of Joel, what is said to have happened to the corn?",It is withered,It is swollen,It sprouted,It is eaten,Joel,Joel 1:17
Category 4,"In the book of Joel, what is said to be rotten under their clods?",The seeds,The barley,The corn,The figs,Joel,Joel 1:17
Category 4,"In the first chapter of Joel, what is the condition of the barns mentioned by the prophet?",Broken down,Burnt,Abandoned ,Completely full,Joel,Joel 1:17
Category 4,"In the first chapter of Joel, what is said of the garners or storehouses mentioned by the prophet?",They are laid desolate,They are completely full,They are overrun with mice,They are half full,Joel,Joel 1:17
Category 4,"In Joel chapter one, why are the herds of cattle perplexed?",They have no pasture,They have no water,They have no owner,They are covered with scabs,Joel,Joel 1:18
Category 4,"In Joel chapter one, what does the prophet say the beasts do in the difficult times?",Groan,Frolic,Lie down,Fill themselves,Joel,Joel 1:18
Category 4,Which of these animals is mentioned in the first chapter of Joel?,Sheep,Goat,Lion,Ox,Joel,Joel 1:18
Category 4,In the first chapter of Joel what is said to happen to the pastures of the wilderness?,Fire devoured them,A flood covered them,A drought scorched them,Animals trampled them,Joel,Joel 1:19
Category 4,In the first chapter of Joel what is said to be burnt by the flame?,Trees of the field,The ships,The chariots,The barns and storehouses,Joel,Joel 1:19
Category 4,"In the book of Joel, why do “The beasts of the field cry” for God?",Because the rivers are dried up,Because the pastures are flooded,Because their owners mistreat them,Because they are kept in pens,Joel,Joel 1:20
Category 4,Where does the book of Joel say to blow the trumpet?,Zion,Jerusalem,Israel,The earth,Joel,Joel 2:1
Category 4,Where does the book of Joel say to sound the alarm?,The holy mountain,Judah,Jerusalem,Zion,Joel,Joel 2:1
Category 4,What does Joel say the inhabitants of the land should do because the day of the Lord is near?,Tremble,Laugh,Sing,Rejoice,Joel,Joel 2:1
Category 4,"What is described in Joel as “a day of darkness and of gloominess, a day of clouds and of thick darkness, as the morning spread upon the mountains”?",The day of the Lord,The destruction of the temple,The invasion of Judah,Israel’s captivity,Joel,Joel 2:2
Category 4,In which of these books is the Garden of Eden mentioned?,Joel,Exodus,1 Samuel,Matthew,Joel,Joel 2:2
Category 4,"In the book of Joel, how does the prophet describe the land ahead of the people he refers to as great and strong?",As the Garden of Eden,As a wilderness,As mountainous,As a forest,Joel,Joel 2:2
Category 4,"In the book of Joel, how does the prophet describe the land passed over by the people he refers to as great and strong?",A desolate wilderness,A desert,A Garden of Eden,A barley field,Joel,Joel 2:2
Category 4,"In Joel chapter two, what does the prophet say the people he refers to as great and strong look like?",Horses,Wild beasts,Dragons,Lions,Joel,Joel 2:4
Category 4,"In Joel chapter two, what does the prophet say the people he refers to as “great” and “strong” run like?",Horsemen,Cheetahs,Lions,Gazelles,Joel,Joel 2:4
Category 4,What is the noise made by the mighty people mentioned in Joel chapter two?,That of fire burning stubble,That of rushing water,That of an earthquake,That of a mighty wind,Joel,Joel 2:5
Category 4,What is the noise made by the mighty people mentioned in the second chapter of Joel?,Like Chariots,Like a whirlwind,Like rushing stream,Like thunder,Joel,Joel 2:5
Category 4,Finish this verse from the book of Joel: “Before their face the people shall be much pained: all faces shall gather…”,Blackness,Fear,Sorrow,Shadows,Joel,Joel 2:6
Category 4,Finish this verse from the book of Joel: “They shall run like mighty men; they shall climb the wall like men of…”,War,Valor,Strength,Law,Joel,Joel 2:7
Category 4,"Finish this verse from the book of Joel:“and they shall march every one on his ways, and they shall not break their…”",Ranks,Oaths,Strength,Image,Joel,Joel 2:7
Category 4,"Finish this verse from the book of Joel: “Neither shall one thrust another; they shall walk every one in his path: and when they fall upon the sword, they shall...”",Not be wounded,Go on,Not fall,Be increased,Joel,Joel 2:8
Category 4,"What happens to the sun on the day of the Lord, according to the book of Joel?",It becomes dark,It increases in heat,It is brightened,It stands still,Joel,Joel 2:10
Category 4,What was Mishael’s name changed to?,Meshach,Shadrach,Abednego,Mishael,Daniel,Daniel 1:7
Category 4, Whose name was changed to Meshach?,Mishael,Hananiah,Azariah,Meshach,Daniel,Daniel 1:7
Category 4,Who was Jonah’s father?,Amittai ,Micah,Jotham,Ahaz,Jonah,Jonah 1:1
Category 4,Who told Jonah to preach against a city because of its wickedness?,God,His father,A prophet,King Hezekiah,Jonah,Jonah 1:2
Category 4,How was the city of Nineveh described in the second verse of Jonah?,That great City,That wicked city ,That chosen city,That blessed city,Jonah,Jonah 1:2
Category 4,What city was Jonah told to go preach against?,Nineveh ,Tarshish ,Amman,Bozrah,Jonah,Jonah 1:2
Category 4,"In the book of Jonah, the wickedness of what city had come up to God?",Nineveh,Damascus,Sodom,Gomorrah,Jonah,Jonah 1:2
Category 4,Why did Jonah attempt to flee?,To escape from God,To have a good time,To escape his wife,To find work,Jonah,Jonah 1:3
Category 4,To what city did Jonah attempt to flee?,Tarshish,Jericho,Sidon,Tyre,Jonah,Jonah 1:3
Category 4,How did Jonah attempt to flee?,By ship,By camel,By donkey,By horse,Jonah,Jonah 1:3
Category 4,In what city did Jonah board a ship in his attempt to flee?,Joppa ,Nineveh,Macedonia,Gomorrah,Jonah,Jonah 1:3
Category 4,Which of these men paid money in an attempt to flee from God?,Jonah,Paul,Judas,Felix,Jonah,Jonah 1:3
Category 4,"In the book of Jonah, what did the LORD send out as Jonah attempted to flee?",A great wind ,A giant squid,A tidal wave,A shark,Jonah,Jonah 1:4
Category 4,"According to the book of Jonah, what threatened the vessel in which Jonah was sailing?",A mighty tempest,A great whirlpool,A mighty tsunami ,A giant squid,Jonah,Jonah 1:4
Category 4,What did a storm threaten to do to the vessel in which Jonah was attempting to flee?,Break it up,Send it off course,Destroy its sails,Drive it back to harbor,Jonah,Jonah 1:4
Category 4,What was the mental state of the seamen traveling with Jonah during the storm?,They were afraid,They were unafraid,They were anxious,They were excited,Jonah,Jonah 1:5
Category 4,What did the seamen with Jonah do when caught in the tempest?,Cry to their Gods,Call to each other,Slept peacefully,Quietly waited it out,Jonah,Jonah 1:5
Category 4,What did the seamen with Jonah do when caught in the storm?,Threw goods overboard,Absolutely nothing,Played games,Enjoyed the ride,Jonah,Jonah 1:5
Category 4,What did the seamen with Jonah do when caught in the storm?,Lightened their load,Joked and laughed,Slept peacefully,Lowered their anchor,Jonah,Jonah 1:5
Category 4,What was Jonah doing when the boat on which he traveled was caught in a storm?,Sleeping ,Reading a book,Looking out to sea,Hiding,Jonah,Jonah 1:5
Category 4,Who awoke Jonah during the storm at sea?,The shipmaster,God,The sailors,A fellow passenger,Jonah,Jonah 1:6
Category 4,"During the storm at sea, what did the shipmaster ask Jonah to do?",Pray to God,Give a hand on deck,Jump overboard,Nothing,Jonah,Jonah 1:6
Category 4,"To whom were these words said: “What meanest thou, O sleeper? arise, call upon thy God, if so be that God will think upon us, that we perish not”?",Jonah,Paul,Jesus,Peter,Jonah,Jonah 1:6
Category 4,What did those onboard with Jonah do in an attempt to determine who was to blame for the storm that threatened the boat?,Cast lots,Pray,Encourage confessions,Use divination cards,Jonah,Jonah 1:7
Category 4,Which of these men was identified as the source of misfortune by the casting of lots?,Jonah,Laban,Zechariah,Matthias ,Jonah,Jonah 1:7
Category 4,Which of the following questions did Jonah’s shipmates ask him during the storm?,Why had evil befallen them?,Why was he sleeping?,Why wasn’t he praying?,Why was he praying?,Jonah,Jonah 1:8
Category 4,Which of the following questions did Jonah’s shipmates ask him during the storm?,His occupation,His father’s name,His age,His God’s name,Jonah,Jonah 1:8
Category 4,Which of the following questions did Jonah’s shipmates ask him during the storm?,Where was he from?,Where was he going?,What was his mother’s name?,Was he a seaman?,Jonah,Jonah 1:8
Category 4,Which of the following questions did Jonah’s shipmates ask him during the storm?,What was his nationality?,Where was he heading?,Was he a seaman?,What was his age?,Jonah,Jonah 1:8
Category 4,What was Jonah’s ethnicity?,Hebrew,Samarian,Syrian,Egyptian,Jonah,Jonah 1:9
Category 4,Who did Jonah tell his shipmates that he feared?,God,No one,The devil,The king of Nineveh,Jonah,Jonah 1:9
Category 4,Jonah described God as the being who made which of the following?,Sea and dry land,Birds and animals,Sun and moon,Heaven and earth,Jonah,Jonah 1:9
Category 4,What secret did Jonah tell his shipmates during the storm that made them very afraid?,He was fleeing from God,He was Hebrew,He was a prophet,He feared God,Jonah,Jonah 1:10
Category 4,"Finish this question Jonah’s shipmates asked him: “What shall we do unto thee, that the sea may…?”",Be calm unto us,Grant us save passage,Be still,Be without danger,Jonah,Jonah 1:11
Category 4,What did Jonah tell the seamen to do in order to calm the sea?,Cast him overboard,Kill him,Pray to their gods,Nothing,Jonah,Jonah 1:12
Category 4,Who said these words: “I know that for my sake this great tempest is upon you”?,Jonah,Paul,Jesus,Peter,Jonah,Jonah 1:12
Category 4,Which of the following did the seaman with Jonah try to do during the storm?,Row to safety,Kill Jonah,Sleep,Eat,Jonah,Jonah 1:13
Category 4,"Who said these words: “We beseech thee, O LORD, we beseech thee, let us not perish for this man's life, and lay not upon us innocent blood”?",Seamen with Jonah,Soldiers who killed Christ,Pontius Pilate,Pilate’s wife,Jonah,Jonah 1:14
Category 4,What did the seamen in the boat with Jonah do to him to quiet the sea?,Cast him overboard,Kill him,Tie him to the mast,Punish him,Jonah,Jonah 1:15
Category 4,What happened when Jonah was cast into the sea?,The sea became calm,The tempest grew,The tempest was unchanged,The tempest quiet a little,Jonah,Jonah 1:15
Category 4,What did the seamen with Jonah do after the storm quieted?,Feared God greatly,Made merry,Quickly dismissed their fear,Forgot the incident,Jonah,Jonah 1:16
Category 4,What did the seamen with Jonah do after the storm quieted?,Offered a sacrifice ,Thanked their own gods,Made merry,Planned their next trip,Jonah,Jonah 1:16
Category 4,What did the seamen with Jonah do after the storm quieted?,Made vows,Laughed and rejoiced,Mocked Jonah,Forgot the incident,Jonah,Jonah 1:16
Category 4,What did the bible say God prepared to swallow Jonah?,A great fish,A large whale,A great white,A giant squid,Jonah,Jonah 1:17
Category 4,How many days was Jonah in the belly of the fish?,3,5,1,2,Jonah,Jonah 1:17
Category 4,How many nights was Jonah in the belly of the fish?,3,4,2,1,Jonah,Jonah 1:17
Category 4,What did Jonah do while in the belly of the fish?,Pray to God,Cry ceaselessly,Scream in terror,Sleep,Jonah,Jonah 2:1
Category 4,"Who said these words: “I cried by reason of mine affliction unto the LORD, and he heard me; out of the belly of hell cried I, and thou heardest my voice”?",Jonah,Job,David,Daniel,Jonah,Jonah 2:2
Category 4,"In the book of Jonah, what did Jonah refer to the fish's belly as?",Hell ,home,Heaven,Purgatory,Jonah,Jonah 2:2
Category 4,"Where is this verse from: “For thou hadst cast me into the deep, in the midst of the seas; and the floods compassed me about: all thy billows and thy waves passed over me”?",Jonah 2:3,Psalm 10:14,Ezekiel 4:15,Isaiah: 22:8,Jonah,Jonah 2:3
Category 4,"While in the belly of the fish, what did Jonah say he was cast out of?",God’s sight,Holy places,A sound boat,A future of hope,Jonah,Jonah 2:4
Category 4,"While in the belly of the fish, Jonah said he would look to what?",God’s holy temple,Worldly pleasures,A new beginning,Dry land,Jonah,Jonah 2:4
Category 4,"While in the belly of the fish, what did Jonah say compassed him about?",The waters,Foul odors,Fish blubber,Problems and fears,Jonah,Jonah 2:5
Category 4,"While in the belly of the fish, what did Jonah say were wrapped about his head?",Weeds,Maddening thoughts,Dead fish,Slime and bile,Jonah,Jonah 2:5
Category 4,"Where in the bible is this verse found: “When my soul fainted within me I remembered the LORD: and my prayer came in unto thee, into thine holy temple”?",Jonah 2:7,Job 12:20,Psalm 25:1,Psalm 125:3,Jonah,Jonah 2:7
Category 4,"According Jonah, what do those “who observe lying vanities” forsake?",Their own mercy,Their own forgiveness,Their own modesty,Their own life,Jonah,Jonah 2:8
Category 4,"In the book of Jonah, Salvation is of whom?",The Lord ,The angels,The saints,The children of Jacob,Jonah,Jonah 2:9
Category 4,What did Jonah promise to pay God?,What he vowed,His tithes,What he could,Thirty pieces of silver,Jonah,Jonah 2:9
Category 4,How did Jonah escape the belly of the fish?,He was vomited out,He pried his way out,He escaped while the fish slept,God pulled him out,Jonah,Jonah 2:10
Category 4,Where did the fish release Jonah?,On dry land,Into the air,On the water,Beneath the water,Jonah,Jonah 2:10
Category 4,Why did the fish release Jonah?,God spoke to it,It was tired of Jonah,Jonah struggled out,The fish was caught,Jonah,Jonah 2:10
Category 4,How many times did God ask Jonah to preach against Nineveh?,Twice ,Once,Three times,Seven times seven,Jonah,Jonah 3:1
Category 4,What city did the LORD send Jonah to preach to the second time he came to him?,Nineveh ,Bethlehem,Gomorrah,Tarshish,Jonah,Jonah 3:2
Category 4,"After Jonah was out of the fish, how far of a journey was Nineveh?",Three days ,Two days,A week,Three hours,Jonah,Jonah 3:3
Category 4,"When he began preaching against Nineveh, in how many days did Jonah say the city would be overthrown?",Forty days,Seven days ,One year,Three days,Jonah,Jonah 3:4
Category 4,What did the people of Nineveh do when Jonah warned them of coming destruction?,Believed God,Doubted God,Mocked Jonah,Dismissed Jonah,Jonah,Jonah 3:5
Category 4,What did the people of Nineveh do when Jonah warned them of coming destruction?,Proclaimed a fast,Had a feast,Danced and partied,Celebrated and danced,Jonah,Jonah 3:5
Category 4,What did the people of Nineveh do when Jonah warned them of coming destruction?,Put on sackcloth,Fortified the city,Ignored the warning,Held a great feast,Jonah,Jonah 3:5
Category 4,What did the King of Nineveh do when he heard word of Jonah’s warning?,Laid his robe aside,Arrested Jonah,Threatened Jonah,Laughed at Jonah,Jonah,Jonah 3:6
Category 4,What did the King of Nineveh do when he heard word of Jonah’s warning?,Put on sackcloth,Called for his army,Punished Jonah,Held a grand feast,Jonah,Jonah 3:6
Category 4,What did the King of Nineveh do when he heard word of Jonah’s warning?,Sat in ashes,Imprisoned Jonah,Fortified the city,Mocked God,Jonah,Jonah 3:6
Category 4,What did the king of Nineveh do when he heard word of Jonah’s warning?,Proclaimed a nationwide fast,Proclaimed a day of celebration,Expelled Jonah from the city,Sought to kill Jonah,Jonah,Jonah 3:7
Category 4,Who proclaimed a fast that affected every man and beast in his kingdom?,King of Nineveh,Pharaoh,Nebuchadnezzar,King Abimelech,Jonah,Jonah 3:7
Category 4,"Who said these words: “let man and beast be covered with sackcloth, and cry mightily unto God: yea, let them turn every one from his evil way, and from the violence that is in their hands”?",King of Nineveh,Moses,Job,Joshua,Jonah,Jonah 3:8
Category 4,What did the king of Nineveh hope would happen if the people in his city turned from their evil ways?,They would not perish,They would be prosperous,They would like him more,They would be less trouble,Jonah,Jonah 3:9
Category 4,What did God do when the people of Nineveh repented?,Decided not to destroy the city,Punished them anyway,Realized they were insincere,Destroyed half the city,Jonah,Jonah 3:10
Category 4,What was Jonah’s reaction when God decided not to destroy the city of Nineveh?,Very angry,Very thankful,Very pleased ,Very joyful,Jonah,Jonah 4:1
Category 4,Which prophet feared his prophecy would not come true because of God’s mercy and “great kindness”?,Jonah,Elijah,Jeremiah,Nahum,Jonah,Jonah 4:2
Category 4,Which of the following was a description of God by Jonah?,Gracious,Unyielding,Jealous,Exacting,Jonah,Jonah 4:2
Category 4,Which of the following was a description of God by Jonah?,Merciful,Unmerciful ,Demanding,Strident,Jonah,Jonah 4:2
Category 4,Which of the following was a description of God by Jonah?,Slow to anger,Quick to anger,Slow to forgive,Exacting and jealous,Jonah,Jonah 4:2
Category 4,Which of these was an attribute Jonah ascribed to God?,Great kindness,Great power,Great lovingness,Great thoughtfulness,Jonah,Jonah 4:2
Category 4,Which of these men asked God to take his life?,Jonah,Cain,Lamech,Moses,Jonah,Jonah 4:3
Category 4,"After God decided to spare Nineveh, what did Jonah want God to do to him?",Take his life ,Bless him with gifts,Grant him three wishes,Make him king,Jonah,Jonah 4:3
Category 4,Why did Jonah sit on the east side of the city of Nineveh?,To see what happened to the city,To preach to passersby,To confront residents of the city,To sell his goods,Jonah,Jonah 4:5
Category 4,What did God use to provide shade for Jonah and “deliver him from his grief”?,A gourd ,A fallen tree,An umbrella,Clouds,Jonah,Jonah 4:6
Category 4,"In the book of Jonah, what did God create that withered the gourd?",A worm,A bird,A plague of locusts,A fire,Jonah,Jonah 4:7
Category 4,What did God do in addition to withering the gourd that caused discomfort for Jonah?,Sent a strong east wind,Caused a great drought,Destroyed Jonah’s food,Dried Jonah’s water supply,Jonah,Jonah 4:8
Category 4,What did Jonah do when the sun beat down on his head without the protection of the gourd?,He fainted,He was delirious,He grew angry,He cursed God,Jonah,Jonah 4:8
Category 4,What did Jonah wish for when the sun beat down on his head without the protection of the gourd?,Death,Water,Food,Shade,Jonah,Jonah 4:8
Category 4,What did God asked Jonah if he had a right to be regarding the withered gourd?,Angry,Sad,Displeased,Melancholy ,Jonah,Jonah 4:9
Category 4,What did God say Jonah had pity on?,A shelter-giving gourd ,The people of Nineveh,Himself,Nothing and no one,Jonah,Jonah 4:10
Category 4,What did God say Jonah had not done regarding the gourd that gave him shelter?,Labored over it,Liked it,Appreciated it,Benefited from it,Jonah,Jonah 4:10
Category 4,What did God say Jonah had not done regarding the gourd that gave him shelter?,Made it grow,Utilized it,Sat in its shade,Appreciated it,Jonah,Jonah 4:10
Category 4,"In the book of Jonah, how long did it take the shelter-giving gourd to grow?",A night,Five days,A week,Three days and three nights,Jonah,Jonah 4:10
Category 4,"In the book of Jonah, how long did it take the shelter-giving gourd to die?",A night ,Five days,A week,Three days and three nights,Jonah,Jonah 4:10
Category 4,How many people lived in Nineveh during the time of Jonah?,"120,000","60,000","90,000","25,000",Jonah,Jonah 4:11
Category 4,What did God say the people of Nineveh could not discern between?,Their right and left hand ,Their hands and their feet,Good and evil,Right and wrong,Jonah,Jonah 4:11
Category 4,"Besides the people, what else did God say was in Nineveh?",Much cattle,Much gold,Much wealth,Much silver,Jonah,Jonah 4:11
Category 4,Who was king when the word of God came to Zechariah the first time?,Darius,Cyrus,Alexander,Antiochus,Zechariah,Zechariah 1:1
Category 4,In what year of Darius did the word of God first come to Zechariah?,Second,Fourth,First,Seventh,Zechariah,Zechariah 1:1
Category 4,In what month of the year did the word of God first come to Zechariah?,Eight,Tenth,Sixth,First,Zechariah,Zechariah 1:1
Category 4,Who was the father of Zechariah?,Berechiah,Moses,Aaron,John,Zechariah,Zechariah 1:1
Category 4,Which prophet’s father was named Berechiah?,Zechariah,Moses,Joseph,Amos,Zechariah,Zechariah 1:1
Category 4,Which of these men was the son of Iddo the prophet?,Berechiah,Ezekiel,Moses,Luke,Zechariah,Zechariah 1:1
Category 4,What was the name of Zechariah’s grandfather?,Iddo,Berechiah,Peter,Enoch,Zechariah,Zechariah 1:1
Category 4,How did God tell Zechariah he felt about the fathers of Israel?,He was very displeased,He was very happy,He had no feelings,He said nothing,Zechariah,Zechariah 1:2
Category 4,What did God ask Zechariah to say to the children of Israel?,Turn to God,Continue in their ways,Turn to the king,Pay more tithes,Zechariah,Zechariah 1:3
Category 4,"In the book of Zechariah, what did God say he would do if Israel sought him? ",He would turn to them,He would ignore them,He would not change,He would destroy them,Zechariah,Zechariah 1:3
Category 4,Who did Zechariah say God wanted Israel not to be like?,Their fathers,Their mothers,The Egyptians,The Persians,Zechariah,Zechariah 1:4
Category 4,"Who did Zechariah say spoke these words to the fathers of the Israelites: “Turn ye now from your evil ways, and from your evil doings”?",The prophets,The king,The soothsayers,The Magi,Zechariah,Zechariah 1:4
Category 4,How does God say the children reacted when the prophets before Zechariah told them to turn to God?,They ignored them,They repented,They mocked,They put on sackcloth,Zechariah,Zechariah 1:4
Category 4,"Who asked this question in Zechariah: “Your fathers, where are they? and the prophets, do they live for ever?”",God,Satan,The king of Persia,Pharaoh ,Zechariah,Zechariah 1:5
Category 4,What in Zechariah did God say took hold of the ancestors of Israel and made them repent?,God’s words and statutes,The Persian invaders,Plagues in Egypt,Famine in Canaan,Zechariah,Zechariah 1:6
Category 4,Who did Zechariah say came to the realization that God had dealt with them as they deserve?,The ancestors of Israel,The ancestors of the Medes,The ancestors of the Canaanites,The people of Jericho,Zechariah,Zechariah 1:6
Category 4,Who was the king mentioned when the word of God came to Zechariah a second time?,Darius,Cyrus,Antiochus,Ahab,Zechariah,Zechariah 1:7
Category 4,In what year of King Darius’ reign did God’s word come to Zechariah the second time?,Second,Third,Seventh,First,Zechariah,Zechariah 1:7
Category 4,In what month of the year did God’s word come to Zechariah the second time?,11,8,2,12,Zechariah,Zechariah 1:7
Category 4,On what day of the month did God’s word come to Zechariah for the second time?,20,28,3,15,Zechariah,Zechariah 1:7
Category 4,What time of the day was it when Zechariah recieved the second word from God? ,Night,Noon,Dawn ,Dusk,Zechariah,Zechariah 1:8
Category 4,What color horse was the first seen by Zechariah in his vision? ,Red,White,Green,Black,Zechariah,Zechariah 1:8
Category 4,Among what type of trees was the man on the red horse in Zechariah’s vision?,Myrtle,Oak,Cyprus,Beech,Zechariah,Zechariah 1:8
Category 4,Which of these color horses was behind the man on the red horse in Zechariah’s vision?,Red,Black,Chestnut,Grey,Zechariah,Zechariah 1:8
Category 4,Which of these color horses was behind the man on the red horse in Zechariah’s vision?,Speckled,Pale,Black,Brown,Zechariah,Zechariah 1:8
Category 4,Which of these color horses was behind the man on the red horse in Zechariah’s vision?,White,Bay,Grey,Black,Zechariah,Zechariah 1:8
Category 4,"Which prophet asked, “O my lord, what are these,” regarding a vision of colored horses and myrtle trees?",Zechariah,Moses,Enoch,James,Zechariah,Zechariah 1:9
Category 4,"Who told Zechariah, “I will shew thee what these be” when the prophet asked the meaning of his vision of colored horses and myrtle trees?",An angel,Satan,The king,The high priest,Zechariah,Zechariah 1:9
Category 4,Who in the prophet Zechariah’s vision told him: “These are they whom the LORD hath sent to walk to and fro through the earth”?,The man among myrtle trees ,The man in the temple,The man in the king’s palace,The man in the vineyard,Zechariah,Zechariah 1:10
Category 4,What did the figures in the prophet Zechariah’s vision say about the earth?,It was at rest,It was in turmoil,It was at war,It was very active,Zechariah,Zechariah 1:11
Category 4,What did the figures in the prophet Zechariah’s vision say about the earth?,It was still,It was in darkness,It was shining,It had great cities,Zechariah,Zechariah 1:11
Category 4,"In Zechariah’s vision, how many years did the angel say God had been angry with Jerusalem?",70,60,144,400,Zechariah,Zechariah 1:12
Category 4,"In Zechariah’s vision, how many years did the angel say God had indignation against the cities of Judah?",70,60,144,400,Zechariah,Zechariah 1:12
Category 4,"In Zechariah’s vision, who asked God how long would he continue to withhold his mercy from Jerusalem?",An angel,Zechariah,Joseph,The priest,Zechariah,Zechariah 1:12
Category 4,"In Zechariah’s vision, who asked God how long would he continue to withhold his mercy from the cities of Judah?",An angel,Joseph ,The high priest,The prophet,Zechariah,Zechariah 1:12
Category 4,With what kind of words did Zechariah say God answered the angel who spoke with him?,Good words,Bad words,Indifferent words,Angry words,Zechariah,Zechariah 1:13
Category 4,With what kind of words did Zechariah say the LORD answered the angel who spoke with him?,Comfortable words,Chastening words,Humorous words,Disdainful words,Zechariah,Zechariah 1:13
Category 4,Who was told to say: “Thus saith the LORD of hosts; I am jealous for Jerusalem and for Zion with a great jealousy”?,Zechariah,Moses,Amos,Paul,Zechariah,Zechariah 1:14
